char1,char2,count,pmi,adj_prob
现,代,544,6.4955046235210885,0.0003797092850786117
代,化,289,5.716282938848728,0.00020172055769801246
向,前,35,2.984005883152606,2.4429825326748915e-05
迈,进,23,5.490213066564809,1.6053885214720715e-05
国,民,315,2.0590993116220355,0.00021986842794074023
民,经,177,2.8521815952168312,0.00012354511665241594
经,济,3474,7.7297927384563465,0.0024248346624321637
增,长,870,7.068344231670601,0.0006072556581220444
通,胀,36,7.399892751872406,2.5127820336084596e-05
态,势,43,7.15157128257267,3.001378540143438e-05
农,业,795,5.722887359814248,0.0005549060324218682
生,产,1194,6.268582706854353,0.0008334060411468058
再,次,141,6.5250937925978505,9.841729631633134e-05
获,得,282,7.615951787797493,0.00019683459263266268
收,成,23,2.011118661507815,1.6053885214720715e-05
企,业,2610,7.476384548914412,0.0018217669743661332
深,化,153,5.518824530674914,0.00010679323642835953
生,活,821,6.739028501041942,0.000573053902664596
进,一,573,3.3963265640957623,0.0003999511403493465
一,步,585,4.8997600608424134,0.0004083270804613747
改,善,247,7.927871146684656,0.00017240476730591376
对,外,193,4.243673190551502,0.00013471303680178686
技,术,1121,8.55522697509441,0.0007824524054653009
合,作,815,5.855829680241651,0.0005688659326085818
交,流,198,7.005818604381904,0.0001382030118484653
不,断,441,6.569953913469362,0.0003078157991170363
扩,大,263,6.47189843588696,0.00018357268745528468
民,主,268,3.7206791131184174,0.0001870626625019631
法,制,105,4.096073859884274,7.328947598024674e-05
精,神,916,9.609389524186989,0.0006393634285514859
神,文,220,6.888201253842167,0.00015355890205385033
文,明,653,6.8043919070897125,0.00045579074109620114
其,他,385,6.674514692627469,0.00026872807859423803
各,项,222,6.301506372688042,0.00015495489207252168
进,展,165,3.3511369508785873,0.00011516917654038773
我,们,2027,6.762423300839823,0.00141483588392343
关,注,180,7.01211114653109,0.000125639101680423
最,近,244,7.1057447049253435,0.00017031078227790672
一,个,1940,4.991188503154562,0.0013541103181112255
时,期,286,6.005155185048572,0.0001996265726700054
一,些,910,5.198326807503567,0.0006351754584954717
地,区,1219,6.118015996051956,0.0008508559163801979
发,生,435,4.072047499394721,0.0003036278290610222
金,融,926,8.931535987327981,0.0006463433786448427
风,波,26,5.7720564894529325,1.8147870242727765e-05
相,信,132,6.318766396846486,9.213534123231019e-05
这,些,652,6.118032265906162,0.0004550927460868655
努,力,531,8.438031563917715,0.0003706353499572478
以,及,453,5.9832910653717,0.0003161917392290645
有,关,787,4.874339523489077,0.0005493220723471827
情,况,615,9.42530811168694,0.0004292669307414452
逐,步,208,8.921708436312656,0.00014518296194182212
得,到,373,5.030352938409705,0.00026035213848220985
缓,解,40,7.87011561079094,2.791980037342733e-05
总,的,12,-3.1817281225028915,8.3759401120282e-06
的,来,7,-4.833642642949094,4.885965065349782e-06
来,说,137,3.954665138558676,9.56253162789886e-05
全,局,113,4.146055466076062,7.887343605493221e-05
外,交,345,6.693542343229073,0.00024080827822081072
工,作,2605,6.518152383113712,0.0018182769993194548
取,得,582,7.296130084272467,0.00040623309543336763
成,果,296,6.044647931372165,0.00020660652276336224
高,层,26,4.039416488915884,1.8147870242727765e-05
互,访,16,6.25410048292807,1.1167920149370931e-05
美,国,1203,5.132831820998795,0.000839687996230827
俄,罗,288,9.670429518474101,0.00020102256268867677
罗,斯,313,8.413009307331766,0.00021847243792206885
法,国,226,2.9327334709329835,0.00015774687210986442
日,本,501,5.478554272508698,0.0003496954996771773
大,国,98,-0.2939685680184096,6.840351091489695e-05
确,定,161,6.288185775633647,0.00011237719650304501
双,方,277,6.984062649381756,0.00019334461758598425
关,系,1087,7.470011098001118,0.0007587205751478877
未,来,180,6.115671446058035,0.000125639101680423
目,标,348,7.760187241499895,0.00024290226324881776
指,导,276,6.85541742437887,0.00019264662257664859
周,边,28,5.921958836606291,1.954386026139913e-05
广,大,390,5.036102422743281,0.0002722180536409165
展,中,71,1.470585083391993,4.955764566283351e-05
友,好,205,7.5544968743096605,0.00014308897691381507
加,强,848,7.194171589644227,0.0005918997679166594
积,极,695,9.708846907338021,0.00048510653148829984
参,与,240,6.7669718514743025,0.00016751880224056398
经,合,7,-1.0558981117310369,4.885965065349782e-06
组,织,947,9.445036303399363,0.0006610012738408921
活,动,1060,7.42670177645662,0.0007398747098958243
参,加,553,7.840931689566148,0.00038599124016263286
东,盟,21,5.436433890277928,1.4657895196049349e-05
首,脑,80,8.140292085868753,5.583960074685466e-05
非,正,9,3.0823798852097624,6.281955084021149e-06
正,式,193,6.680374670895189,0.00013471303680178686
会,晤,87,7.421040322668461,6.072556581220444e-05
符,合,139,8.45208525173837,9.702130629765997e-05
和,平,489,4.500196334704205,0.00034131955956514913
时,代,231,5.301007768999496,0.00016123684715654282
主,题,111,3.865857508975164,7.747744603626084e-05
顺,应,13,5.183183791170646,9.073935121363882e-06
走,向,135,6.708312887781106,9.422932626031723e-05
多,极,35,3.273159106383627,2.4429825326748915e-05
极,化,29,3.3898154773571147,2.0241855270734814e-05
趋,势,150,9.6485661958861,0.00010469925140035249
对,于,289,4.378895582941971,0.00020172055769801246
促,进,456,7.772801276720116,0.00031828572425707154
共,同,483,6.656299738761494,0.000337131589509135
作,出,366,3.8166501701123297,0.00025546617341686007
贡,献,280,11.272486698233623,0.00019543860261399132
满,怀,13,6.972755166443848,9.073935121363882e-06
怀,信,8,5.250971844907956,5.583960074685466e-06
信,心,137,5.805038161326717,9.56253162789886e-05
开,创,54,4.146294779431593,3.76917305041269e-05
业,绩,53,5.055479178481494,3.699373549479121e-05
尽,管,152,7.643751519201926,0.00010609524141902386
面,临,159,7.434805716485835,0.00011098120648437364
不,少,225,4.671301638806611,0.00015704887710052873
困,难,554,8.694726488633824,0.0003866892351719685
指,引,33,5.427652052155239,2.3033835308077547e-05
成,就,140,3.9633192566196227,9.771930130699566e-05
积,累,74,9.05857189512485,5.165163069084056e-05
丰,富,192,9.69520112389425,0.0001340150417924512
经,验,274,6.661043803873984,0.0001912506325579772
各,种,329,6.089082760941326,0.0002296403580714398
有,利,197,3.325292076540779,0.0001375050168391296
条,件,444,8.59071542694175,0.00030990978414504336
一,定,369,3.17559403098097,0.00025756015844486714
能,够,202,8.259210036818645,0.00014099499188580802
克,服,95,6.362147275062283,6.630952588688991e-05
稳,步,37,5.448185989541999,2.582581534542028e-05
只,要,146,4.953953031508196,0.00010190727136300975
解,放,379,7.658232273739518,0.00026454010853822394
放,思,90,6.252036142559655,6.28195508402115e-05
思,想,600,9.165787401986009,0.00041879700560140996
实,事,139,3.9390634498761243,9.702130629765997e-05
事,求,68,4.633571249729168,4.746366063482646e-05
求,是,75,3.20377832922846,5.2349625700176245e-05
抓,住,110,8.121890604961171,7.677945102692516e-05
机,遇,109,7.612185579855511,7.608145601758947e-05
开,拓,166,8.093783226109702,0.00011586717154972342
拓,进,34,5.519076676368662,2.373183031741323e-05
进,取,57,3.235416979310163,3.978571553213394e-05
道,路,150,6.737583864262539,0.00010469925140035249
宽,广,7,5.943290602882221,4.885965065349782e-06
实,现,689,6.073623299589673,0.00048091856143228575
祖,国,336,6.008310732172946,0.00023452632313678958
完,全,189,6.192723728367912,0.00013192105676444412
统,一,461,4.482636667956626,0.00032177569930375
海,内,33,3.4157890243524975,2.3033835308077547e-05
内,外,160,5.211083974302633,0.00011167920149370932
全,体,126,3.4293509733095107,8.79473711762961e-05
心,愿,24,5.039847915020692,1.67518802240564e-05
基,本,547,6.95398753533368,0.0003818032701066187
本,法,46,2.3234227224514608,3.210777042944143e-05
回,归,105,8.818817027581405,7.328947598024674e-05
领,土,42,5.673058880242973,2.9315790392098698e-05
不,可,218,4.040742271645344,0.00015216291203517894
可,分,11,0.9369709899089188,7.677945102692516e-06
分,割,29,7.519058458212156,2.0241855270734814e-05
部,分,503,5.324655450694182,0.0003510914896958487
完,成,349,6.733836330330895,0.00024360025825815345
大,势,11,0.4472177763144887,7.677945102692516e-06
势,所,8,2.9642895159490528,5.583960074685466e-06
所,趋,7,4.262154762753736,4.885965065349782e-06
民,心,24,1.1108868663396432,1.67518802240564e-05
心,所,5,0.8293871619179349,3.489975046678416e-06
所,向,8,1.4570188030011284,5.583960074685466e-06
任,何,234,8.15195295978885,0.0001633308321845499
企,图,32,4.371377319321397,2.2335840298741863e-05
制,造,117,5.628049591958188,8.166541609227495e-05
一,中,14,-3.1560700132979056,9.771930130699565e-06
中,一,5,-4.612660043746583,3.489975046678416e-06
一,台,6,-1.2602709190744474,4.1879700560141e-06
独,立,129,7.6396149063711185,9.004135620430314e-05
图,谋,9,5.909452311540624,6.281955084021149e-06
注,定,5,2.0506014738563327,3.489975046678416e-06
失,败,38,8.372515516564894,2.6523810354755964e-05
当,局,120,5.218245075351494,8.375940112028199e-05
民,族,809,6.933275190369903,0.0005646779625525678
大,义,14,0.086235693832972,9.771930130699565e-06
为,重,21,0.09933392922898564,1.4657895196049349e-05
诚,意,24,7.116949858241848,1.67518802240564e-05
采,取,430,8.796047749110713,0.0003001378540143438
实,际,470,6.569860300501824,0.0003280576543877711
推,动,319,6.456959969662005,0.00022266040797808294
两,岸,352,8.546756445382682,0.0002456942432861605
文,化,985,6.948954850415693,0.000687525084195648
人,员,805,5.012789952183777,0.000561885982515225
往,来,46,4.067327054219338,3.210777042944143e-05
直,接,268,8.729455042447295,0.0001870626625019631
通,邮,11,4.832139541183473,7.677945102692516e-06
通,航,21,5.037322672487698,1.4657895196049349e-05
通,商,13,2.6306021845819636,9.073935121363882e-06
早,日,50,4.8429322892792435,3.489975046678416e-05
尽,早,48,8.252973647474455,3.35037604481128e-05
回,应,25,4.119332262340239,1.744987523339208e-05
发,出,112,1.777046884488038,7.817544104559652e-05
原,则,279,8.735857454279325,0.00019474060760465563
进,行,1326,5.833741450910299,0.000925541382379116
谈,判,188,9.956552220528438,0.00013122306175510846
郑,重,35,5.995839266033584,2.4429825326748915e-05
呼,吁,113,12.105473436949431,7.887343605493221e-05
全,球,174,5.956492056634783,0.00012145113162440888
日,益,99,4.71938958381648,6.910150592423264e-05
密,切,119,9.273844858136844,8.30614061109463e-05
联,系,250,6.348517935395064,0.0001744987523339208
日,新,17,-0.12204193458557236,1.1865915158706616e-05
新,月,24,0.593998615406716,1.67518802240564e-05
月,异,15,4.983256105116027,1.0469925140035249e-05
科,技,767,7.878712997388966,0.0005353621721604691
进,步,193,5.0305436605298235,0.00013471303680178686
正,在,257,4.1843735722662325,0.0001793847173992706
提,供,515,8.302577950615394,0.0003594674298078769
但,是,230,4.3977177986081095,0.00016053885214720715
安,宁,13,4.383710421594409,9.073935121363882e-06
南,北,29,3.121363258601481,2.0241855270734814e-05
之,间,293,6.356394855377872,0.0002045125377353552
贫,富,11,4.332445022326203,7.677945102692516e-06
差,距,60,11.086583198170281,4.1879700560140996e-05
局,部,31,2.2618238250102367,2.1637845289406182e-05
冲,突,90,9.741885755252602,6.28195508402115e-05
时,有,9,-1.4105885445135573,6.281955084021149e-06
有,发,7,-2.8247475359660617,4.885965065349782e-06
公,正,50,3.4418250585252887,3.489975046678416e-05
合,理,198,4.435180402461823,0.0001382030118484653
政,治,754,6.86764378513278,0.0005262882370391052
秩,序,112,12.341755486231106,7.817544104559652e-05
没,有,931,6.780435570752314,0.0006498333536915211
根,本,257,7.085015982589162,0.0001793847173992706
改,变,177,6.4861695847712655,0.00012354511665241594
激,烈,72,9.500615323710464,5.025564067216919e-05
竞,争,346,9.918115479068232,0.0002415062732301464
处,于,121,5.305552251374252,8.445739612961767e-05
地,位,216,4.3344560972477595,0.0001507669220165076
人,类,180,5.138334577819908,0.000125639101680423
生,存,68,5.003398101464803,4.746366063482646e-05
种,种,60,3.846020162802381,4.1879700560140996e-05
威,胁,58,12.332860747855152,4.048371054146963e-05
挑,战,117,9.118846186030508,8.166541609227495e-05
前,景,105,6.733117635898033,7.328947598024674e-05
光,明,33,4.496529916429744,2.3033835308077547e-05
可,能,387,6.210968203352764,0.0002701240686129094
关,键,200,8.519272864430137,0.00013959900186713664
团,结,236,6.773187423760618,0.00016472682220322125
起,来,420,5.746617333103128,0.00029315790392098694
建,立,611,6.673024627817352,0.00042647495070410245
坚,持,541,8.550280916510333,0.0003776153000506046
奉,行,12,4.331521326957872,8.3759401120282e-06
立,自,22,2.4133785307709643,1.535589020538503e-05
自,主,82,2.827041432092618,5.723559076552603e-05
政,策,687,7.709681673062437,0.0004795225714136144
平,共,13,2.2565928149556407,9.073935121363882e-06
共,处,13,2.9052737274886415,9.073935121363882e-06
基,础,606,9.404520281626592,0.00042298497565742405
愿,意,76,7.0618908404515315,5.304762070951193e-05
联,合,656,7.244135716070199,0.0004578847261242082
合,国,293,3.0291583378239113,0.0002045125377353552
协,调,160,6.743128450567421,0.00011167920149370932
经,贸,187,6.077062924114077,0.00013052506674577277
保,护,348,8.563777447913335,0.00024290226324881776
环,境,437,10.068806287436537,0.0003050238190796936
消,除,93,8.879546900837878,6.491353586821854e-05
贫,困,522,8.842843333806243,0.00036435339487322666
打,击,121,8.918834034745933,8.445739612961767e-05
犯,罪,274,11.43293302721623,0.0001912506325579772
方,面,969,6.752341179867061,0.000676357164046277
永,远,62,8.725271083865978,4.3275690578812364e-05
维,护,173,9.043012178764542,0.0001207531366150732
力,量,271,6.1781295551521245,0.00018915664752997016
一,道,41,0.6346965091582523,2.8617795382763013e-05
持,久,41,6.582671591882347,2.8617795382763013e-05
不,懈,69,6.953408078689818,4.8161655644162146e-05
懈,努,13,9.44535726444023,9.073935121363882e-06
辞,旧,18,9.64144980395585,1.2563910168042298e-05
旧,迎,20,7.883940439340917,1.3959900186713665e-05
迎,新,27,4.069480701354469,1.884586525206345e-05
美,好,83,3.851285940244713,5.793358577486171e-05
时,刻,92,6.670819292838913,6.421554085888286e-05
大,家,269,2.631444439944813,0.0001877606575112988
快,乐,42,6.314690886501252,2.9315790392098698e-05
家,庭,291,7.5004488460075365,0.00020311654771668381
幸,福,85,10.869300956206615,5.932957579353308e-05
谢,谢,16,8.384464143593792,1.1167920149370931e-05
北,京,1606,8.47155969060327,0.0011209799849931073
五,大,389,5.3340932353807435,0.0002715200586315808
胜,利,115,7.320855519757798,8.026942607360358e-05
元,旦,121,8.806051204480797,8.445739612961767e-05
即,将,99,6.73907359866191,6.910150592423264e-05
丰,收,84,7.327644505232564,5.8631580784197395e-05
喜,悦,30,10.710386846779999,2.0939850280070498e-05
牛,年,17,4.07346826668892,1.1865915158706616e-05
昂,扬,7,9.96071865818759,4.885965065349782e-06
斗,志,5,3.3213069133776094,3.489975046678416e-06
迎,来,44,4.592263615853515,3.071178041077006e-05
虎,年,123,5.692774746516356,8.585338614828904e-05
生,机,45,2.0427075180391796,3.140977542010575e-05
刚,刚,110,10.199981525102942,7.677945102692516e-05
过,去,355,6.616344803651419,0.0002477882283141676
大,气,20,1.1133406500522876,1.3959900186713665e-05
气,磅,6,9.480413802300577,4.1879700560141e-06
磅,礴,8,16.64292502095167,5.583960074685466e-06
波,澜,15,9.238229465894285,1.0469925140035249e-05
澜,壮,7,9.899533157626031,4.885965065349782e-06
壮,阔,8,8.86978581423198,5.583960074685466e-06
核,心,135,7.013231109812874,9.422932626031723e-05
党,中,202,3.4892815665848778,0.00014099499188580802
领,导,1408,8.69537939570223,0.000982776973144642
全,党,61,2.8754223076260983,4.257769556947668e-05
坚,定,100,5.358315709523994,6.979950093356832e-05
定,不,35,1.2579427468617126,2.4429825326748915e-05
不,移,37,4.237427758769745,2.582581534542028e-05
沿,着,20,5.957559862172224,1.3959900186713665e-05
辉,煌,75,12.721633786699943,5.2349625700176245e-05
篇,章,20,8.587720068467814,1.3959900186713665e-05
大,事,69,1.6247707488051013,4.8161655644162146e-05
圆,满,44,9.44609140355229,3.071178041077006e-05
稳,中,27,2.3227279443493614,1.884586525206345e-05
中,求,20,0.7697823711306261,1.3959900186713665e-05
求,进,21,2.4267839175141273,1.4657895196049349e-05
实,力,125,3.4395562159033086,8.72493761669604e-05
增,强,239,6.102595455568574,0.0001668208072312283
危,机,328,8.177209312620995,0.0002289423630621041
风,浪,5,5.03874247405373,3.489975046678416e-06
波,及,17,4.5914590073019905,1.1865915158706616e-05
许,多,514,7.79492672213564,0.0003587694347985412
我,国,1193,4.313920300826194,0.0008327080461374701
形,势,270,7.895724842718576,0.00018845865252063447
整,个,200,5.748760125263842,0.00013959900186713664
成,绩,231,7.546808867941903,0.00016123684715654282
全,面,456,5.369715863402004,0.00031828572425707154
可,喜,26,4.987098236747816,1.8147870242727765e-05
突,破,224,10.073820204520416,0.00015635088209119304
威,望,7,5.289896376493251,4.885965065349782e-06
提,高,943,7.142591085574192,0.0006582092938035493
实,践,296,8.385139033061217,0.00020660652276336224
亿,万,11,2.597324901685499,7.677945102692516e-06
更,加,230,6.071935015661044,0.00016053885214720715
信,仰,14,8.218758732133569,9.771930130699565e-06
信,赖,17,7.345392170664587,1.1865915158706616e-05
光,辉,37,8.169383802898937,2.582581534542028e-05
贯,彻,267,11.650119255945755,0.00018636466749262742
落,实,317,7.366091910561118,0.0002212644179594116
提,出,592,5.621752176749258,0.0004132130455267245
任,务,407,6.941484441244439,0.00028408396879962307
第,一,882,5.149587812040814,0.0006156315982340726
战,线,105,6.616746012279106,7.328947598024674e-05
繁,重,26,5.049040155005299,1.8147870242727765e-05
层,次,102,6.85199933073701,7.119549095223969e-05
矛,盾,147,12.825789078101481,0.00010260526637234544
问,题,1714,8.787315622484702,0.001196363446001361
有,待,17,2.4084006458044844,1.1865915158706616e-05
解,决,720,8.367285473702797,0.000502556406721692
国,有,455,1.981126345901743,0.00031758772924773585
已,经,459,5.76743162536319,0.0003203797092850786
进,入,382,5.511517976705924,0.000266634093566231
攻,坚,83,9.691615224142177,5.793358577486171e-05
阶,段,288,10.391921728430297,0.00020102256268867677
必,须,559,10.360013627666042,0.00039017921021864695
深,入,314,7.133570549059875,0.00021917043293140454
学,习,441,8.059604030582143,0.0003078157991170363
掌,握,108,12.114104020617809,7.53834610082538e-05
统,揽,27,8.493809669039058,1.884586525206345e-05
揽,全,26,7.435890581889474,1.8147870242727765e-05
精,心,79,4.958206911421927,5.5141605737518974e-05
部,署,150,6.833392672256487,0.00010469925140035249
狠,抓,61,11.05768099129199,4.257769556947668e-05
一,致,149,4.118904571344584,0.0001040012563910168
艰,苦,172,10.735315653407223,0.00012005514160573751
苦,奋,71,9.542849707677089,4.955764566283351e-05
奋,斗,175,10.139342632039888,0.00012214912663374456
夺,取,34,7.368855249360889,2.373183031741323e-05
今,年,568,5.5436936450596335,0.00039646116530266806
三,中,26,0.7042931500851755,1.8147870242727765e-05
中,全,59,0.8474144389031626,4.118170555080531e-05
全,会,89,1.5820006249152243,6.21215558308758e-05
周,年,128,4.243501647730945,8.934336119496745e-05
转,折,15,7.860816050053177,1.0469925140035249e-05
大,力,218,2.938080170892463,0.00015216291203517894
发,扬,93,5.98699179748564,6.491353586821854e-05
以,来,487,4.467961265432272,0.00033992356954647775
优,良,97,7.534739329807825,6.770551590556128e-05
传,统,426,7.966694766776745,0.0002973458739770011
形,成,449,6.416487157074694,0.00031339975919172176
作,风,108,4.240600419501136,7.53834610082538e-05
具,有,403,6.148251259893591,0.00028129198876228036
意,义,243,6.847237497365516,0.00016961278726857103
路,线,97,6.877452768147036,6.770551590556128e-05
精,髓,8,9.388571238348652,5.583960074685466e-06
证,明,138,6.250716501365329,9.632331128832429e-05
只,有,180,4.495896172616861,0.000125639101680423
冲,破,11,6.8574937838833225,7.677945102692516e-06
切,合,15,3.1360838105844726,1.0469925140035249e-05
或,者,206,6.196192651110964,0.00014378697192315076
过,时,16,0.6366374941925411,1.1167920149370931e-05
观,念,170,8.63164842659642,0.00011865915158706616
束,缚,23,12.481988802736613,1.6053885214720715e-05
真,正,199,7.44204929421326,0.00013890100685780098
做,到,114,4.7940344515692965,7.957143106426789e-05
尊,重,93,7.71415992572039,6.491353586821854e-05
认,识,313,8.435778122705889,0.00021847243792206885
客,观,94,7.193597595377426,6.561153087755423e-05
规,律,113,7.465751208944444,7.887343605493221e-05
勇,于,27,6.00351970581767,1.884586525206345e-05
创,新,113,4.717424501640144,7.887343605493221e-05
局,面,145,5.437882370635653,0.00010120927635367407
里,程,12,2.270320652329647,8.3759401120282e-06
认,真,266,8.219293415830682,0.00018566667248329176
丰,硕,15,9.699293878528133,1.0469925140035249e-05
中,心,445,4.430233964267791,0.00031060777915437905
观,点,88,5.792720421484759,6.142356082154013e-05
内,容,285,8.274721638248563,0.00019892857766066972
这,个,628,4.764668354229275,0.0004383408658628091
正,确,174,7.287553128486053,0.00012145113162440888
今,后,156,5.160131374438689,0.00010888722145636658
能,否,50,6.6553767619979265,3.489975046678416e-05
仍,然,112,8.144218253580933,7.817544104559652e-05
上,去,38,2.3736777537918377,2.6523810354755964e-05
各,级,338,7.071750203841524,0.00023592231315546094
干,部,1007,7.192044337365554,0.0007028809744010331
切,实,171,6.375794161629624,0.00011935714659640184
精,力,48,3.622962826840218,3.35037604481128e-05
集,中,235,4.379463338972196,0.00016402882719388555
关,于,296,4.918450982343584,0.00020660652276336224
总,体,106,4.003718410458283,7.398747098958243e-05
要,求,706,6.750874614811043,0.0004927844765909924
能,力,356,5.458611185847372,0.0002484862233235032
水,平,630,7.302681290083169,0.00043973685588148047
两,手,24,3.1998249911646464,1.67518802240564e-05
手,抓,14,5.039185147954543,9.771930130699565e-06
同,时,744,5.772066804520217,0.0005193082869457483
推,进,313,6.161721553385151,0.00021847243792206885
富,强,15,3.8687556856334897,1.0469925140035249e-05
保,证,276,7.514239516974818,0.00019264662257664859
依,据,49,7.18559499898878,3.4201755457448477e-05
