char1,char2,count,pmi,adj_prob
国,领,33,0.40207602614235854,2.3033835308077547e-05
割,的,9,2.2632039264392905,6.281955084021149e-06
一,部,127,0.8420214824057581,8.864536618563177e-05
成,祖,18,3.53885674455151,1.2563910168042298e-05
国,统,71,1.5544356486985496,4.955764566283351e-05
是,大,64,-0.20371292678629643,4.4671680597483725e-05
两,个,340,5.173658798579059,0.00023731830317413232
个,中,137,1.6707613642567214,9.56253162789886e-05
湾,独,6,5.607569494635524,4.1879700560141e-06
的,图,36,0.3160147702152885,2.5127820336084596e-05
定,要,89,3.03109969667482,6.21215558308758e-05
要,失,5,0.8794843976632729,3.489975046678416e-06
望,台,25,5.239098876159189,1.744987523339208e-05
湾,当,62,6.751648782138538,4.3275690578812364e-05
局,以,11,1.1589667577009475,7.677945102692516e-06
以,民,19,-0.3918837975142268,1.3261905177377982e-05
族,大,21,1.4569332014957708,1.4657895196049349e-05
义,为,20,1.358176299691649,1.3959900186713665e-05
拿,出,77,5.6719200895099675,5.374561571884761e-05
取,实,14,1.5291928197685531,9.771930130699565e-06
际,的,39,-0.5127380429868518,2.7221805364091645e-05
动,两,28,2.560790409064876,1.954386026139913e-05
岸,经,39,4.353385328487396,2.7221805364091645e-05
济,文,8,0.13634043638994348,5.583960074685466e-06
化,交,28,2.986488471373314,1.954386026139913e-05
流,和,23,1.5379081961869785,1.6053885214720715e-05
和,人,175,0.9283580785281358,0.00012214912663374456
员,往,16,3.676767229677319,1.1167920149370931e-05
进,两,61,3.0024538517823673,4.257769556947668e-05
岸,直,14,5.907433755288097,9.771930130699565e-06
接,通,8,2.3085145488452934,5.583960074685466e-06
商,的,30,-0.824598332537797,2.0939850280070498e-05
的,早,14,-0.09736585043879391,9.771930130699565e-06
日,实,13,-0.18918686983786215,9.073935121363882e-06
并,尽,6,3.603891754258945,4.1879700560141e-06
早,回,7,4.402221898089834,4.885965065349782e-06
应,我,10,1.469898225400732,6.979950093356832e-06
们,发,26,0.13388672504116828,1.8147870242727765e-05
出,的,465,1.0822758416575795,0.0003245676793410927
的,在,36,-3.331901639847681,2.5127820336084596e-05
在,一,368,1.4031538452599017,0.00025686216343553145
的,原,245,2.5067094083054395,0.00017100877728724238
则,下,23,4.0282837563141,1.6053885214720715e-05
下,两,13,1.5630739760499988,9.073935121363882e-06
岸,进,14,3.051837440327274,9.771930130699565e-06
行,谈,19,2.362618650624246,1.3261905177377982e-05
判,的,44,2.1521726140505466,3.071178041077006e-05
的,郑,12,1.545558110979735,8.3759401120282e-06
重,呼,11,3.838518954481094,7.677945102692516e-06
益,密,6,4.957863403969494,4.1879700560141e-06
切,的,60,1.097131250492585,4.1879700560140996e-05
界,经,80,3.5485397747725997,5.583960074685466e-05
济,联,8,0.9032548190119822,5.583960074685466e-06
异,的,26,2.1521726140505466,1.8147870242727765e-05
的,科,147,0.9980298914070643,0.00010260526637234544
技,进,70,3.3211918824835993,4.885965065349783e-05
在,为,24,-1.4895620079146605,1.67518802240564e-05
为,各,15,0.3074704444414249,1.0469925140035249e-05
国,经,233,1.790699382096794,0.0001626328371752142
济,的,311,1.2709717485300085,0.0002170764479033975
的,发,632,1.3656632582472281,0.0004411328459001518
展,提,16,1.5672839701196584,1.1167920149370931e-05
史,机,5,1.394115372289288,3.489975046678416e-06
界,还,5,1.4174733245115014,3.489975046678416e-06
还,不,87,2.908887735116981,6.072556581220444e-05
不,安,17,0.5569028589476238,1.1865915158706616e-05
间,的,234,2.2119656988928047,0.0001633308321845499
的,贫,49,0.2710483858134799,3.4201755457448477e-05
富,差,5,5.164660989369951,3.489975046678416e-06
续,扩,14,5.725743251052864,9.771930130699565e-06
不,公,7,-1.6215028522115156,4.885965065349782e-06
不,合,66,1.6413502278265164,4.6067670616155094e-05
理,的,199,0.5298386840263173,0.00013890100685780098
的,旧,23,1.4904438291630229,1.6053885214720715e-05
旧,的,26,1.554931783550954,1.8147870242727765e-05
际,政,12,1.3250413846089488,8.3759401120282e-06
治,经,11,0.6654389060167532,7.677945102692516e-06
济,秩,10,5.270386399360871,6.979950093356832e-06
还,没,62,5.375420937585881,4.3275690578812364e-05
有,根,9,0.7643563064176635,6.281955084021149e-06
本,改,9,0.42288354905606584,6.281955084021149e-06
家,在,57,0.5094361990372943,3.978571553213394e-05
在,激,15,2.3463211505620643,1.0469925140035249e-05
烈,的,114,3.1312332763581834,7.957143106426789e-05
际,经,38,2.7024761835224202,2.6523810354755964e-05
争,中,63,3.126183688247283,4.397368558814805e-05
仍,处,9,4.539356195422072,6.281955084021149e-06
类,的,64,1.493961131298752,4.4671680597483725e-05
的,生,348,0.8989187137037544,0.00024290226324881776
存,与,6,2.4074004549099035,4.1879700560141e-06
展,还,8,1.0823245639938062,5.583960074685466e-06
和,挑,10,2.8356592349907883,6.979950093356832e-06
的,前,129,0.16133505413926577,9.004135620430314e-05
景,是,5,0.8140348501135259,3.489975046678416e-06
是,光,5,-0.4592608772891385,3.489975046678416e-06
明,的,139,0.7468984841399355,9.702130629765997e-05
将,是,69,1.816597364181348,4.8161655644162146e-05
是,充,10,1.6593390578886975,6.979950093356832e-06
进,的,118,-0.7102983906639129,8.236341110161062e-05
路,不,8,0.3001657671785386,5.583960074685466e-06
不,会,170,1.664079207772241,0.00011865915158706616
会,也,21,0.9752371726804926,1.4657895196049349e-05
也,不,240,3.944219708312752,0.00016751880224056398
不,可,76,2.5204854603120035,5.304762070951193e-05
能,一,22,-0.5084253664039424,1.535589020538503e-05
键,是,36,4.928013446552606,2.5127820336084596e-05
是,世,61,2.1558005746987243,4.257769556947668e-05
民,要,8,-1.6304481851520034,5.583960074685466e-06
要,进,76,1.7551470053140839,5.304762070951193e-05
结,起,15,2.1885935935342378,1.0469925140035249e-05
同,推,5,0.7690459929836516,3.489975046678416e-06
日,建,5,-1.5644025771085293,3.489975046678416e-06
立,公,12,1.4201038438969142,8.3759401120282e-06
正,合,8,0.8124690574196183,5.583960074685466e-06
济,新,13,0.13846350054320022,9.073935121363882e-06
新,秩,11,4.564938880192901,7.677945102692516e-06
府,将,44,4.043795585636596,3.071178041077006e-05
将,继,61,5.649118238323351,4.257769556947668e-05
续,坚,20,5.25031435052653,1.3959900186713665e-05
行,独,6,1.865663589340746,4.1879700560141e-06
主,的,82,-1.1401303117275372,5.723559076552603e-05
的,和,94,-2.1356799756840243,6.561153087755423e-05
平,外,11,1.30252688486456,7.677945102692516e-06
交,政,23,1.8556688206640546,1.6053885214720715e-05
在,和,22,-2.2710628278514693,1.535589020538503e-05
处,五,13,3.561753461452853,9.073935121363882e-06
五,项,21,3.9117828016237315,1.4657895196049349e-05
项,原,13,3.3940867886940023,9.073935121363882e-06
则,的,30,0.499367467548339,2.0939850280070498e-05
的,基,426,2.5771766639848197,0.0002973458739770011
础,上,182,6.36335725907317,0.00012703509169909434
力,发,89,2.6611915422865637,6.21215558308758e-05
展,同,19,1.097611214263969,1.3261905177377982e-05
同,世,7,0.4060059038078864,4.885965065349782e-06
好,关,36,2.520836585325078,2.5127820336084596e-05
国,愿,11,0.8719861625839203,7.677945102692516e-06
意,加,7,0.9351922898336129,4.885965065349782e-06
强,同,15,1.4270988203024773,1.0469925140035249e-05
同,联,16,1.645617340216623,1.1167920149370931e-05
国,和,171,0.3084671600734326,0.00011935714659640184
他,国,20,-1.4033464808212721,1.3959900186713665e-05
际,组,14,2.945926456001342,9.771930130699565e-06
的,协,50,0.20082839826395002,3.489975046678416e-05
进,在,6,-2.6027464135599736,4.1879700560141e-06
在,扩,12,1.8509766557137999,8.3759401120282e-06
大,经,25,-0.7111704474686288,1.744987523339208e-05
护,环,6,4.228950864504759,4.1879700560141e-06
除,贫,34,6.445481159415692,2.373183031741323e-05
等,方,146,4.15026413453989,0.00010190727136300975
面,的,320,1.655518531457051,0.00022335840298741863
远,是,8,0.9570694798366899,5.583960074685466e-06
是,维,13,1.617742192316162,9.073935121363882e-06
护,世,7,3.12980674884494,4.885965065349782e-06
界,和,48,1.775675588351415,3.35037604481128e-05
与,稳,23,3.9762241046438023,1.6053885214720715e-05
定,的,381,1.8913487515596468,0.0002659360985568953
的,重,571,2.114418522870978,0.00039855515033067514
要,力,21,0.24795998936362684,1.4657895196049349e-05
愿,与,11,3.5923121976153585,7.677945102692516e-06
与,世,41,3.3007787091060443,2.8617795382763013e-05
民,一,28,-1.2338812893718856,1.954386026139913e-05
为,开,20,-0.043138413074386255,1.3959900186713665e-05
而,不,132,3.1704226338077652,9.213534123231019e-05
的,美,126,0.5696537865971979,8.79473711762961e-05
好,时,13,0.6965319627219978,9.073935121363882e-06
祝,大,18,2.8052126233300854,1.2563910168042298e-05
家,新,25,0.36299265290535554,1.744987523339208e-05
年,快,5,-0.24696322245393756,3.489975046678416e-06
社,北,286,5.521576523815917,0.0001996265726700054
京,月,505,6.4223457273902165,0.00035248747971452
日,电,1125,6.367363324759198,0.0007852443855026436
在,十,43,0.7832643607531867,3.001378540143438e-05
大,精,165,4.140834595197482,0.00011516917654038773
神,指,12,3.798353514976061,8.3759401120282e-06
引,下,22,3.3522553392021797,1.535589020538503e-05
利,前,5,-0.2247325888420048,3.489975046678416e-06
将,以,30,1.8140872554317602,2.0939850280070498e-05
以,丰,8,2.2730210118934586,5.583960074685466e-06
收,的,39,-0.6095490792012308,2.7221805364091645e-05
的,喜,53,1.6667273760564911,3.699373549479121e-05
送,走,5,3.412574280732209,3.489975046678416e-06
扬,的,14,0.5902937264424317,9.771930130699565e-06
的,斗,37,0.8232462123611368,2.582581534542028e-05
们,伟,6,1.8647672027485496,4.1879700560141e-06
大,祖,5,0.6791645043641851,3.489975046678416e-06
国,在,168,0.47137425403796374,0.00011726316156839479
在,新,201,2.1515897090199085,0.00014029699687647233
满,生,10,2.02549281336685,6.979950093356832e-06
刚,过,38,5.4472695155527555,2.6523810354755964e-05
去,的,137,0.9617230852168535,9.56253162789886e-05
以,江,67,3.9331178426753945,4.676566562549078e-05
民,同,138,3.129393188477482,9.632331128832429e-05
志,为,77,3.4609401647024196,5.374561571884761e-05
为,核,85,4.785512426267811,5.932957579353308e-05
心,的,266,1.7714376113686807,0.00018566667248329176
的,党,119,0.5228610956460755,8.30614061109463e-05
导,全,7,0.2386805134383768,4.885965065349782e-06
党,和,181,3.187570429028903,0.00012633709668975868
和,全,87,1.4127095071031894,6.072556581220444e-05
移,地,28,4.284034883739371,1.954386026139913e-05
着,建,8,0.37949320976182815,5.583960074685466e-06
义,道,11,2.223624867371697,7.677945102692516e-06
步,前,7,1.0634680705275175,4.885965065349782e-06
写,下,12,3.376361548682554,8.3759401120282e-06
下,了,115,2.1619366791557133,8.026942607360358e-05
了,改,30,0.937783604189452,2.0939850280070498e-05
和,社,169,2.583590703800781,0.00011796115657773047
义,现,55,3.893950251734025,3.838972551346258e-05
设,的,282,1.5774784487832174,0.00019683459263266268
的,辉,19,1.2466582525889354,1.3261905177377982e-05
利,地,16,0.31064287993074624,1.1167920149370931e-05
开,党,7,0.0827660081813979,4.885965065349782e-06
党,的,505,2.4510737799118987,0.00035248747971452
的,第,250,2.038854624179078,0.0001744987523339208
